order_id,customer_id,store_id,order_date,total_amount
ORD-01309,CUST-172,ST-CA-001,2024-09-08,75.00
ORD-01310,CUST-172,ST-CA-002,2025-02-15,130.00
ORD-01311,CUST-172,ST-TX-001,2025-07-12,160.00
ORD-01312,CUST-172,ST-CA-001,2025-12-11,75.00
ORD-01313,CUST-172,ST-FL-001,2026-01-20,155.00
ORD-01314,CUST-172,ST-CA-001,2026-04-09,115.00
ORD-01315,CUST-173,ST-PA-001,2023-03-25,140.00
ORD-01316,CUST-173,ST-PA-002,2023-06-03,155.00
ORD-01317,CUST-173,ST-CA-002,2023-12-17,100.00
ORD-01318,CUST-173,ST-PA-001,2024-09-11,260.00
ORD-01319,CUST-173,ST-PA-002,2025-03-12,98.97
ORD-01320,CUST-173,ST-PA-002,2026-01-23,140.00
ORD-01321,CUST-173,ST-FL-001,2026-03-11,130.00
ORD-01322,CUST-174,ST-CA-002,2021-05-15,115.00
ORD-01323,CUST-174,ST-CA-001,2021-09-27,160.00
ORD-01324,CUST-174,ST-CA-002,2022-08-20,140.00
ORD-01325,CUST-174,ST-CA-002,2023-12-28,100.00
ORD-01326,CUST-174,ST-PA-002,2025-07-07,140.00
ORD-01327,CUST-175,ST-TX-001,2021-04-26,160.00
ORD-01328,CUST-175,ST-TX-001,2021-08-28,250.00
ORD-01329,CUST-175,ST-TX-001,2021-12-08,75.00
ORD-01330,CUST-175,ST-FL-001,2023-10-15,140.00
ORD-01331,CUST-175,ST-PA-002,2023-11-11,140.00
ORD-01332,CUST-175,ST-TX-001,2024-02-05,160.00
ORD-01333,CUST-175,ST-FL-001,2024-11-16,115.00
ORD-01334,CUST-175,ST-PA-002,2025-03-24,260.00
ORD-01335,CUST-175,ST-PA-002,2025-12-10,140.00
ORD-01336,CUST-175,ST-TX-002,2025-12-14,295.00
ORD-01337,CUST-175,ST-PA-001,2026-01-22,98.97
ORD-01338,CUST-176,ST-CA-002,2022-06-21,140.00
ORD-01339,CUST-176,ST-CA-001,2023-06-07,160.00
ORD-01340,CUST-176,ST-NY-001,2026-04-22,75.00
ORD-01341,CUST-177,ST-PA-002,2026-03-07,125.97
ORD-01342,CUST-177,ST-TX-002,2026-03-08,115.00
ORD-01343,CUST-177,ST-PA-001,2026-03-08,140.00
ORD-01344,CUST-177,ST-TX-002,2026-03-18,98.97
ORD-01345,CUST-177,ST-TX-001,2026-04-07,75.00
ORD-01346,CUST-177,ST-PA-002,2026-05-04,155.00
ORD-01347,CUST-178,ST-CA-001,2022-06-16,100.00
ORD-01348,CUST-178,ST-FL-001,2022-07-09,125.97
ORD-01349,CUST-178,ST-CA-001,2024-05-07,270.00
ORD-01350,CUST-178,ST-TX-001,2026-05-08,140.00
ORD-01351,CUST-179,ST-PA-002,2024-12-14,115.00
ORD-01352,CUST-179,ST-CA-001,2024-12-28,155.00
ORD-01353,CUST-179,ST-PA-001,2025-01-28,160.00
ORD-01354,CUST-179,ST-PA-002,2025-05-03,165.00
ORD-01355,CUST-179,ST-NY-001,2025-05-10,115.00
ORD-01356,CUST-179,ST-PA-002,2025-05-30,140.00
ORD-01357,CUST-179,ST-CA-002,2025-09-08,125.97
ORD-01358,CUST-179,ST-TX-001,2025-10-12,115.00
ORD-01359,CUST-179,ST-PA-002,2026-01-15,75.00
ORD-01360,CUST-179,ST-NY-001,2026-04-04,140.00
ORD-01361,CUST-179,ST-CA-001,2026-05-04,180.00
ORD-01362,CUST-179,ST-FL-001,2026-05-29,295.00
ORD-01363,CUST-180,ST-PA-001,2017-05-18,260.00
ORD-01364,CUST-180,ST-CA-001,2017-07-22,75.00
ORD-01365,CUST-180,ST-CA-002,2017-08-17,98.97
ORD-01366,CUST-180,ST-TX-002,2018-01-21,75.00
ORD-01367,CUST-180,ST-CA-002,2020-02-01,140.00
ORD-01368,CUST-180,ST-TX-002,2020-08-13,270.00
ORD-01369,CUST-180,ST-CA-001,2023-07-15,69.97
ORD-01370,CUST-180,ST-PA-001,2024-02-04,140.00
ORD-01371,CUST-180,ST-PA-002,2025-02-05,155.00
ORD-01372,CUST-181,ST-PA-001,2017-09-12,250.00
ORD-01373,CUST-181,ST-NY-001,2018-03-28,160.00
ORD-01374,CUST-181,ST-PA-001,2019-11-18,260.00
ORD-01375,CUST-181,ST-TX-002,2020-07-20,160.00
ORD-01376,CUST-181,ST-PA-002,2021-07-12,115.00
ORD-01377,CUST-181,ST-CA-002,2022-09-18,165.00
ORD-01378,CUST-181,ST-TX-001,2022-10-28,165.00
ORD-01379,CUST-181,ST-PA-001,2023-02-06,115.00
ORD-01380,CUST-181,ST-TX-002,2023-10-02,140.00
ORD-01381,CUST-181,ST-TX-001,2024-05-15,75.00
ORD-01382,CUST-181,ST-PA-001,2025-05-25,140.00
ORD-01383,CUST-181,ST-TX-001,2025-10-31,100.00
ORD-01384,CUST-182,ST-FL-001,2017-10-22,115.00
ORD-01385,CUST-182,ST-PA-002,2018-01-04,140.00
ORD-01386,CUST-182,ST-TX-001,2018-06-20,155.00
ORD-01387,CUST-182,ST-PA-002,2018-10-24,160.00
ORD-01388,CUST-182,ST-FL-001,2021-02-20,140.00
ORD-01389,CUST-182,ST-TX-001,2021-03-26,75.00
ORD-01390,CUST-182,ST-NY-001,2021-05-04,69.97
ORD-01391,CUST-182,ST-PA-001,2021-05-18,140.00
ORD-01392,CUST-182,ST-CA-002,2022-08-06,115.00
ORD-01393,CUST-182,ST-CA-002,2023-11-18,100.00
ORD-01394,CUST-182,ST-PA-001,2024-08-25,180.00
ORD-01395,CUST-182,ST-NY-001,2025-03-14,160.00
ORD-01396,CUST-183,ST-FL-001,2020-07-17,125.97
ORD-01397,CUST-183,ST-PA-002,2020-07-21,165.00
ORD-01398,CUST-183,ST-FL-001,2020-08-15,140.00
ORD-01399,CUST-183,ST-PA-001,2021-05-16,230.00
ORD-01400,CUST-183,ST-PA-002,2021-12-09,155.00
ORD-01401,CUST-183,ST-PA-002,2024-02-19,140.00
ORD-01402,CUST-183,ST-TX-002,2025-10-23,155.00
ORD-01403,CUST-183,ST-TX-001,2025-11-12,170.00
ORD-01404,CUST-183,ST-PA-001,2025-12-05,230.00
ORD-01405,CUST-183,ST-FL-001,2026-03-30,75.00
ORD-01406,CUST-184,ST-TX-001,2023-07-03,75.00
ORD-01407,CUST-184,ST-CA-001,2023-08-11,170.00
ORD-01408,CUST-184,ST-PA-001,2025-08-01,75.00
ORD-01409,CUST-184,ST-PA-001,2026-01-21,160.00
ORD-01410,CUST-184,ST-TX-002,2026-04-08,98.97
ORD-01411,CUST-185,ST-CA-002,2019-04-13,98.97
ORD-01412,CUST-185,ST-NY-001,2020-12-30,75.00
ORD-01413,CUST-185,ST-PA-001,2022-01-08,160.00
ORD-01414,CUST-185,ST-PA-001,2023-09-21,140.00
ORD-01415,CUST-185,ST-PA-002,2024-02-06,140.00
ORD-01416,CUST-185,ST-CA-001,2025-10-15,140.00
ORD-01417,CUST-186,ST-CA-002,2017-11-18,140.00
ORD-01418,CUST-186,ST-TX-001,2019-04-19,180.00
ORD-01419,CUST-186,ST-TX-001,2020-06-22,160.00
ORD-01420,CUST-186,ST-CA-002,2021-10-09,115.00
ORD-01421,CUST-186,ST-CA-001,2022-10-21,155.00
ORD-01422,CUST-186,ST-PA-001,2023-11-27,140.00
ORD-01423,CUST-186,ST-CA-002,2026-06-11,100.00
ORD-01424,CUST-187,ST-TX-002,2016-08-02,130.00
ORD-01425,CUST-187,ST-PA-002,2018-10-14,115.00
ORD-01426,CUST-187,ST-TX-002,2019-09-15,150.00
ORD-01427,CUST-187,ST-TX-001,2021-01-10,115.00
ORD-01428,CUST-187,ST-NY-001,2024-03-12,270.00
ORD-01429,CUST-187,ST-NY-001,2024-11-02,140.00
ORD-01430,CUST-188,ST-FL-001,2023-07-28,160.00
ORD-01431,CUST-188,ST-CA-001,2023-11-14,140.00
ORD-01432,CUST-188,ST-TX-001,2025-02-24,180.00
ORD-01433,CUST-188,ST-FL-001,2025-05-18,180.00
ORD-01434,CUST-188,ST-PA-002,2025-10-30,170.00
ORD-01435,CUST-188,ST-FL-001,2026-01-03,260.00
ORD-01436,CUST-189,ST-CA-001,2019-12-13,250.00
ORD-01437,CUST-189,ST-FL-001,2020-09-24,140.00
ORD-01438,CUST-189,ST-TX-001,2021-07-27,75.00
ORD-01439,CUST-189,ST-PA-002,2023-01-02,98.97
ORD-01440,CUST-189,ST-TX-002,2023-03-14,180.00
ORD-01441,CUST-189,ST-CA-001,2023-07-12,69.97
ORD-01442,CUST-190,ST-FL-001,2020-11-11,60.00
ORD-01443,CUST-190,ST-PA-002,2022-08-13,165.00
ORD-01444,CUST-190,ST-CA-001,2023-07-02,140.00
ORD-01445,CUST-190,ST-PA-001,2025-03-28,100.00
ORD-01446,CUST-190,ST-TX-001,2026-03-17,250.00
ORD-01447,CUST-190,ST-NY-001,2026-05-07,115.00
ORD-01448,CUST-191,ST-CA-001,2022-09-20,69.97
ORD-01449,CUST-191,ST-PA-001,2023-05-18,180.00
ORD-01450,CUST-191,ST-CA-001,2024-02-05,140.00
ORD-01451,CUST-191,ST-TX-002,2024-10-06,140.00
ORD-01452,CUST-191,ST-TX-001,2025-05-03,155.00
ORD-01453,CUST-191,ST-TX-002,2025-11-11,160.00
ORD-01454,CUST-191,ST-TX-002,2025-12-29,165.00
ORD-01455,CUST-192,ST-PA-001,2022-06-06,115.00
ORD-01456,CUST-192,ST-PA-002,2022-11-02,160.00
ORD-01457,CUST-192,ST-CA-001,2023-03-19,98.97
ORD-01458,CUST-192,ST-PA-001,2023-09-23,260.00
ORD-01459,CUST-192,ST-PA-001,2023-10-31,155.00
ORD-01460,CUST-192,ST-CA-001,2024-05-09,260.00
ORD-01461,CUST-192,ST-PA-001,2024-06-11,60.00
ORD-01462,CUST-192,ST-PA-001,2024-08-26,115.00
ORD-01463,CUST-192,ST-CA-002,2025-05-07,165.00
ORD-01464,CUST-192,ST-CA-002,2025-06-22,115.00
ORD-01465,CUST-192,ST-PA-002,2025-10-19,125.97
ORD-01466,CUST-192,ST-CA-002,2025-12-14,180.00
ORD-01467,CUST-193,ST-PA-002,2023-12-17,75.00
ORD-01468,CUST-193,ST-FL-001,2024-03-01,98.97
ORD-01469,CUST-193,ST-TX-002,2024-09-09,75.00
ORD-01470,CUST-193,ST-NY-001,2024-11-16,85.00
ORD-01471,CUST-193,ST-PA-002,2024-11-18,60.00
ORD-01472,CUST-193,ST-NY-001,2025-01-17,140.00
ORD-01473,CUST-193,ST-NY-001,2025-08-25,125.97
ORD-01474,CUST-193,ST-PA-001,2025-10-08,78.00
ORD-01475,CUST-193,ST-FL-001,2026-04-01,140.00
ORD-01476,CUST-194,ST-NY-001,2021-12-21,170.00
ORD-01477,CUST-194,ST-NY-001,2022-08-09,75.00
ORD-01478,CUST-194,ST-TX-001,2023-02-28,270.00
ORD-01479,CUST-194,ST-CA-001,2023-10-28,85.00
ORD-01480,CUST-194,ST-CA-001,2025-08-23,60.00
ORD-01481,CUST-194,ST-CA-001,2025-10-18,140.00
ORD-01482,CUST-194,ST-CA-001,2025-12-13,100.00
ORD-01483,CUST-195,ST-CA-002,2025-03-29,69.97
ORD-01484,CUST-195,ST-PA-002,2025-06-04,260.00
ORD-01485,CUST-195,ST-TX-001,2025-08-28,170.00
ORD-01486,CUST-195,ST-TX-002,2025-09-30,75.00
ORD-01487,CUST-195,ST-CA-002,2025-10-29,140.00
ORD-01488,CUST-195,ST-TX-002,2025-11-19,140.00
ORD-01489,CUST-195,ST-FL-001,2025-11-24,75.00
ORD-01490,CUST-195,ST-CA-002,2025-12-19,75.00
ORD-01491,CUST-195,ST-PA-001,2025-12-29,180.00
ORD-01492,CUST-195,ST-PA-002,2026-01-23,180.00
ORD-01493,CUST-195,ST-PA-001,2026-03-20,250.00
ORD-01494,CUST-195,ST-TX-001,2026-05-14,115.00
ORD-01495,CUST-196,ST-PA-001,2020-06-01,78.00
ORD-01496,CUST-196,ST-PA-001,2020-11-28,165.00
ORD-01497,CUST-196,ST-FL-001,2022-02-22,75.00
ORD-01498,CUST-196,ST-FL-001,2022-11-05,260.00
ORD-01499,CUST-196,ST-TX-002,2023-10-02,180.00
ORD-01500,CUST-196,ST-CA-002,2024-02-16,140.00
ORD-01501,CUST-197,ST-PA-002,2019-03-11,140.00
ORD-01502,CUST-197,ST-CA-001,2025-10-17,115.00
ORD-01503,CUST-197,ST-NY-001,2026-04-18,75.00
ORD-01504,CUST-198,ST-CA-002,2019-10-22,160.00
ORD-01505,CUST-198,ST-NY-001,2020-07-18,250.00
ORD-01506,CUST-198,ST-CA-002,2025-04-18,115.00
ORD-01507,CUST-198,ST-CA-002,2025-12-26,165.00
ORD-01508,CUST-199,ST-CA-001,2018-03-27,85.00
ORD-01509,CUST-199,ST-CA-002,2018-12-13,150.00
ORD-01510,CUST-199,ST-TX-001,2019-07-24,140.00
ORD-01511,CUST-199,ST-CA-001,2019-11-08,160.00
ORD-01512,CUST-199,ST-TX-002,2020-04-26,140.00
ORD-01513,CUST-199,ST-CA-002,2020-05-21,98.97
ORD-01514,CUST-199,ST-CA-001,2020-09-26,250.00
ORD-01515,CUST-199,ST-TX-001,2021-02-15,180.00
ORD-01516,CUST-199,ST-NY-001,2021-06-13,115.00
ORD-01517,CUST-199,ST-CA-002,2022-07-09,115.00
ORD-01518,CUST-199,ST-CA-001,2022-07-26,78.00
ORD-01519,CUST-199,ST-CA-002,2023-08-21,140.00
ORD-01520,CUST-200,ST-CA-002,2024-11-03,98.97
ORD-01521,CUST-200,ST-NY-001,2024-11-27,130.00
ORD-01522,CUST-200,ST-FL-001,2025-01-08,250.00
ORD-01523,CUST-200,ST-FL-001,2025-02-01,69.97
ORD-01524,CUST-200,ST-TX-002,2025-03-15,295.00
ORD-01525,CUST-200,ST-FL-001,2025-04-26,115.00
ORD-01526,CUST-200,ST-PA-002,2025-07-16,140.00
ORD-01527,CUST-200,ST-PA-002,2026-01-15,160.00
ORD-01528,CUST-200,ST-CA-002,2026-03-20,115.00
ORD-01529,CUST-200,ST-FL-001,2026-03-26,75.00
ORD-01530,CUST-200,ST-TX-002,2026-06-12,230.00
